,Adjusted net national income (current US$) [NY.ADJ.NNTY.CD],Adjusted net national income per capita (current US$) [NY.ADJ.NNTY.PC.CD],Adjusted savings: carbon dioxide damage (% of GNI) [NY.ADJ.DCO2.GN.ZS],Adjusted savings: consumption of fixed capital (% of GNI) [NY.ADJ.DKAP.GN.ZS],Adjusted savings: education expenditure (% of GNI) [NY.ADJ.AEDU.GN.ZS],Adjusted savings: energy depletion (% of GNI) [NY.ADJ.DNGY.GN.ZS],Adjusted savings: mineral depletion (% of GNI) [NY.ADJ.DMIN.GN.ZS],Adjusted savings: mineral depletion (current US$) [NY.ADJ.DMIN.CD],Adjusted savings: natural resources depletion (% of GNI) [NY.ADJ.DRES.GN.ZS],Adjusted savings: net forest depletion (% of GNI) [NY.ADJ.DFOR.GN.ZS],Adjusted savings: particulate emission damage (% of GNI) [NY.ADJ.DPEM.GN.ZS],Age dependency ratio (% of working-age population) [SP.POP.DPND],"Age dependency ratio, old (% of working-age population) [SP.POP.DPND.OL]","Age dependency ratio, young (% of working-age population) [SP.POP.DPND.YG]","Contributing family workers, total (% of total employment) (modeled ILO estimate) [SL.FAM.WORK.ZS]","Current health expenditure per capita, PPP (current international $) [SH.XPD.CHEX.PP.CD]","Employers, total (% of total employment) (modeled ILO estimate) [SL.EMP.MPYR.ZS]",Exports of goods and services (% of GDP) [NE.EXP.GNFS.ZS],Exports of goods and services (current US$) [NE.EXP.GNFS.CD],Final consumption expenditure (current US$) [NE.CON.TOTL.CD],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],GDP (current US$) [NY.GDP.MKTP.CD],GDP per capita (current US$) [NY.GDP.PCAP.CD],General government final consumption expenditure (% of GDP) [NE.CON.GOVT.ZS],General government final consumption expenditure (current US$) [NE.CON.GOVT.CD],GNI (current US$) [NY.GNP.MKTP.CD],"GNI, PPP (current international $) [NY.GNP.MKTP.PP.CD]","Imports of goods and services (BoP, current US$) [BM.GSR.GNFS.CD]",Imports of goods and services (current US$) [NE.IMP.GNFS.CD],"Industry (including construction), value added (% of GDP) [NV.IND.TOTL.ZS]","Industry (including construction), value added (annual % growth) [NV.IND.TOTL.KD.ZG]","Industry (including construction), value added (current US$) [NV.IND.TOTL.CD]","Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]","Inflation, GDP deflator (annual %) [NY.GDP.DEFL.KD.ZG]","Manufacturing, value added (% of GDP) [NV.IND.MANF.ZS]","Manufacturing, value added (annual % growth) [NV.IND.MANF.KD.ZG]","Manufacturing, value added (current US$) [NV.IND.MANF.CD]","Population, total [SP.POP.TOTL]",Total tax and contribution rate (% of profit) [IC.TAX.TOTL.CP.ZS],"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]","Wage and salaried workers, total (% of total employment) (modeled ILO estimate) [SL.EMP.WORK.ZS]",Access to clean fuels and technologies for cooking (% of population) [EG.CFT.ACCS.ZS],"Access to clean fuels and technologies for cooking, rural (% of rural population) [EG.CFT.ACCS.RU.ZS]","Access to clean fuels and technologies for cooking, urban (% of urban population) [EG.CFT.ACCS.UR.ZS]",Access to electricity (% of population) [EG.ELC.ACCS.ZS],"Access to electricity, rural (% of rural population) [EG.ELC.ACCS.RU.ZS]","Access to electricity, urban (% of urban population) [EG.ELC.ACCS.UR.ZS]",Agricultural methane emissions (thousand metric tons of CO2 equivalent) [EN.ATM.METH.AG.KT.CE],Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent) [EN.ATM.NOXE.AG.KT.CE],"Annual freshwater withdrawals, total (% of internal resources) [ER.H2O.FWTL.ZS]",CO2 emissions (kg per 2015 US$ of GDP) [EN.ATM.CO2E.KD.GD],CO2 emissions (kg per 2017 PPP $ of GDP) [EN.ATM.CO2E.PP.GD.KD],CO2 emissions (kg per PPP $ of GDP) [EN.ATM.CO2E.PP.GD],CO2 emissions (kt) [EN.ATM.CO2E.KT],CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],Methane emissions (kt of CO2 equivalent) [EN.ATM.METH.KT.CE],Nitrous oxide emissions (thousand metric tons of CO2 equivalent) [EN.ATM.NOXE.KT.CE],Renewable energy consumption (% of total final energy consumption) [EG.FEC.RNEW.ZS],Renewable internal freshwater resources per capita (cubic meters) [ER.H2O.INTR.PC],"Renewable internal freshwater resources, total (billion cubic meters) [ER.H2O.INTR.K3]",Total greenhouse gas emissions (kt of CO2 equivalent) [EN.ATM.GHGT.KT.CE]
26,1626200000000.0,7737.671235,0.90094848,10.52732007,6.285938829,1.696651836,0.345920919,6434129090.0,2.042572755,0.0,0.174682218,43.15453466,12.46245317,30.69208149,2.329999924,1438.767334,4.849999905,14.6349995,280545000000.0,1620030000000.0,1.783666762,1916950000000.0,9121.083403,19.89508778,381378000000.0,1863640000000.0,3058480000000.0,267520000000.0,272996000000.0,18.74905145,0.716981139,359409000000.0,3.664850284,4.493534331,10.52845738,1.392795547,201825000000.0,210166592.0,65.1,12.46000004,67.25,95.8,78.5,98.7,99.69999695,98.41090393,99.90000153,330340.0,166030.0,1.141317788,0.241408786,0.141247511,0.137951827,433989.9902,2.064980862,424649.9939,178490.0,46.95,26935.77484,5661.0,1046579.956
27,22165843865.65,54827.77645400004,2.143214989990001,10.63563657337,2.2074559023000013,0.0212592599736945,0.0,0.0,0.05493746631,0.022446825591,0.15024372196,34.14698859,11.03741045,23.10957814,0.5882000003199999,2731.563833276301,3.2643999935900005,98.05314775500004,48946315204.17,21636805721.82,4.108500859880002,25165069155.76,123442.68872740002,12.64128948701,5679523942.29,24193718851.28,52250509991.39,39620857056.3,41218483804.35,27.79409547469999,6.60946592596,8521095689.403999,7.006363566049999,3.87332599211,18.51570093451,6.444839686010004,4311838547.683,30335.0,34.17099999999999,5.409090019929998,87.3753000639,45.701,22.85800000000001,70.85300000000007,100.0,100.0,100.0,15339.6,9079.1,14.45437100372,0.5669728822799998,0.20797832027,0.2029447820599999,171008.7014870601,6.663390357710003,46634.99951409998,10667.0,1.26,8163.720261257997,88.722232,247336.3012202001
28,10106674254.0,23272.57504,2.049231229,8.97036719,3.990143688,16.93214617,0.0,0.0,16.99455697,0.062410794,0.055956922,39.01349885,6.719654798,32.29384405,0.469999999,1492.612061,2.769999981,51.93227638,7045834309.0,5926601898.0,0.052237791,13567351175.0,31241.45396,24.1412808,3275332345.0,13651197272.0,26687321434.0,5681696875.0,5693409148.0,63.24364516,-0.363798898,8580487434.0,1.025051793,9.217653488,14.0660942,-0.58825117,1908396397.0,434274.0,8.0,8.699999809,92.43000031,100.0,100.0,100.0,100.0,100.0,100.0,20.0,110.0,1.082352941,0.589790439,0.291068616,0.284277203,7539.999962,17.36231034,1620.000005,150.0,0.01,19572.89637,8.5,9810.00042
29,54482089393.0,7755.416718,2.509530146,14.8725219,3.981746485,0.060072876,0.222852323,143102411.9,0.282925198,0.0,0.323012095,55.43833268,33.52717479,21.91115789,0.75,1729.404419,3.720000029,65.69585291,43598091732.0,50599339167.0,2.684760587,66363537115.0,9446.717094,16.4143433,10893138805.0,64214124321.0,156452000000.0,41909290000.0,41912426675.0,22.4046812,-0.004723573,14868538926.0,2.814544738,4.232647284,14.449616878729998,2.21173646149,9732837042.4,7025037.0,27.7,5.210000038,88.34999847,47.46849999999999,21.758000000000006,70.128,100.0,100.0,100.0,1760.0,3500.0,25.83333333,0.740745756,0.262181052,0.252955193,40900.00153,5.82203361,6960.000038,4130.0,19.6,2989.308099,21.0,53229.99954
30,13834854595.0,678.4211503,1.087203921,7.091473379,4.31,0.0,3.001375278,461849696.5,3.001375278,0.0,2.610239744,90.67659835,4.888719671,85.78787868,38.68999863,107.5683212,0.689999998,28.07890614,4461756443.0,13140878554.0,6.604569068,15890065020.0,779.2027097,18.41940948,2926856142.0,15387935652.0,41475837578.0,5166928039.0,5166927868.0,25.58944338,9.523957516,4066179191.0,1.955943027,1.07396689,10.52520365,7.192367229,1672461704.0,20392723.0,41.3,4.690000057,13.93000031,9.5,0.9,31.9,14.39999962,17.080782099680015,62.29999924,13960.0,9280.0,6.544,0.329006606,0.111642553,0.109037632,4670.000076,0.229003261,15430.00031,9910.0,66.97,612.9637518,12.5,31149.99962
31,1955690482.0,170.1566317,0.864524504,14.2804077,5.175521639,0.0,0.0,0.0,12.57841925,12.57841925,2.049170736,99.72481404,4.801730912,94.92308313,27.23999977,64.31546021,1.24000001,5.685654314,151245432.1,2769852465.0,1.609935421,2660123598.0,231.4464765,26.21026746,697225509.7,2665763960.0,8732109258.0,905294483.7,556339530.1,11.10721703,2.400031908,295465701.3,-2.814698077,-2.850859302,5.93595604798,1.37027491459,129139548.19340008,11493472.0,41.2,1.01699996,14.39000034,0.2,0.2,0.2,10.88490868,3.310829401,61.42993164,1590.0,1760.0,2.784294235,0.218997042,0.081078023,0.079186255,689.9999976,0.060034078,1610.000014,2160.0,85.58,875.279463,10.06,4869.999886
32,1677416760.0,2936.643709,1.265355185,11.96250837,5.213716592,0.423376052,0.0,0.0,0.66026804,0.236891988,0.470701901,49.50727248,7.847258393,41.66001408,1.5,370.2981262,4.369999886,48.95264437,962654298.7,1561541249.0,4.531161684,1966501118.0,3442.742003,17.79866074,350010862.4,1919739373.0,3730790589.0,1332590146.0,1337189744.0,19.27924548,8.050252984,379126577.9,1.256995667,1.52382748,6.74478326,14.42989097,132636238.2,571202.0,37.0,12.17000008,68.13999939,78.9,46.5,93.8,90.41175079,84.96973419,93.2488327,50.0,50.0,8.433333333,0.336570049,0.163429478,0.159616229,610.0000143,1.067923457,90.00000358,60.0,22.93,525.2082451,0.3,769.9999809
33,20428535255.0,1274.772659,1.908113288,10.85134888,2.004175808,0.00022236,0.0,0.0,0.00022236,0.0,0.516892523,53.76165465,7.345744809,46.41590984,3.700000048,261.7707214,0.109999999,61.59572751,15135150382.0,18578018119.0,7.469169207,24571753583.0,1533.315985,4.926273171,1210471704.0,23246027821.0,65469356176.0,21862726323.0,15554628992.0,32.28939312,11.6048362,7934070111.0,2.459085154,3.111821368,16.3494136,9.091588037,4017337623.0,16025238.0,21.7,0.142000005,51.61000061,28.9,17.0,66.1,81.07565308,75.4940567,99.35926819,17500.0,4260.0,1.810945274,0.656921215,0.215717511,0.210684242,14579.99992,0.909814876,18469.99931,4840.0,56.38,7525.629261,120.6,38729.99954
34,32241303640.0,1285.705185,0.860814056,11.99148048,2.68,2.906044666,0.0,0.0,5.83134946,2.925304794,1.398554194,84.30102084,5.113605671,79.18741516,11.13000011,127.9084778,3.109999895,18.73625347,7489599808.0,33408961979.0,3.95551424,39973839065.0,1594.05999,11.92001884,4764889148.0,39233893813.0,94061101496.0,8422507282.0,8734823246.0,24.68223121,2.932534943,9866435381.0,1.074299452,1.896991621,13.68501543,3.550586093,5470426045.0,25076747.0,57.7,3.608999968,25.07999992,22.1,2.5,39.3,62.20000076,26.27653313,90.0,7130.0,5560.0,0.398681319,0.264605641,0.102458373,0.100067743,9590.000153,0.382426004,15350.00038,62230.0,79.25,10886.57951,273.0,89919.99817
35,1394900000000.0,37633.85946,1.331653464,16.84550649,4.93,0.517898376,0.098005653,1656295534.0,0.615904029,0.0,0.033391681,49.80165724,25.70314168,24.09851555,0.129999995,5427.74707,4.630000114,32.28018242,556939000000.0,1354510000000.0,2.777040554,1725330000000.0,46548.63841,20.68152216,356824000000.0,1696000000000.0,1821480000000.0,591389000000.0,589502000000.0,24.62230596,3.30005989,424816000000.0,2.268225672,1.61741439,9.866071588,3.059640913,170222000000.0,37065084.0,20.5,5.829999924,84.66999817,100.0,100.0,100.0,100.0,100.0,100.0,24140.0,34750.0,1.272035088,0.348429559,0.319644319,0.313056897,580090.0269,15.65057904,101730.0034,42760.0,21.99,76891.77232,2850.0,737989.9902
36,3978038906.763,55863.99638020002,2.04076962129,7.818069674,2.0322821261100006,0.0,0.0,0.0,0.2534279860600001,0.1952120326590002,0.1856453848300001,31.8131031,9.202640934,22.61046216,0.8679000121099995,2665.4657974335,3.3335999697800007,71.5878498,3959078363.0,4222031535.77,4.267267452,5530377535.0,85234.84272,2.111332723,116764670.6,3860699508.0,3294897804.0,2517794510.0,2517940718.0,7.414390774,5.10186706,410043801.8,2.740603178820001,2.662799499,0.891116944,7.534208646,49282131.29,64884.0,73.33700000000002,7.963839988140004,88.50549987870001,43.09100000000002,22.280500000000007,68.77,100.0,100.0,100.0,17754.5,8602.5,270.65138852013007,0.5508585395499999,0.2079345861299999,0.2026450189399999,180909.10188686912,13.555066116469998,46972.89988609999,10969.1,0.01,8117.9112412114,167.830406,253242.1015088001
37,1919677728.0,376.7930564,0.541715632,19.5278638,1.15,0.0,0.041360382,987166.9488,0.041360382,0.0,0.926897429,103.8960025,4.842769183,99.05323336,36.22999954,107.8244095,0.860000014,15.94003,354024715.4,2252075793.0,3.789443593,2220978978.0,435.9322636,7.700010003,171015603.5,2386745258.0,4791013840.0,869530514.8349994,748917887.1,20.55575596,1.522707111,456539018.6,1.61215687,-1.224117158,18.1315381,-0.913598854,402697649.5,5094780.0,73.3,5.699999809,6.699999809,0.7,0.0,1.4,14.84237576,2.528975964,32.29737854,9940.0,8670.0,0.05141844,0.119346162,0.052822066,0.051589586,230.0000042,0.045144246,10529.99973,11110.0,91.42,27675.38539,141.0,21909.99985
38,7958117004.0,509.9980713,0.378532215,12.21842721,1.765598482,12.21964334,0.0,0.0,15.92510056,3.705457224,4.359415512,100.4348906,4.068385866,96.36650475,17.54999924,66.04032135,0.340000004,36.19068245,4067531256.0,9098766578.0,2.3740378,11239167048.0,720.265047,3.603393277,404991389.8,11075017680.0,24615888990.0,4145808584.1,4272464973.0,14.36951885,0.600034864,1615014227.0,4.274621986,5.014657778,2.873903769,0.600034864,323002845.5,15604210.0,63.5,1.129999995,7.429999828,5.5,0.2,23.5,10.11404037,2.308083057,36.16019058,46190.0,24840.0,5.864,0.214811043,0.089761944,0.087667557,2190.000057,0.140346743,50720.00122,25220.0,77.7,961.2790394,15.0,78830.00183
39,22254306012.7,25618.67288350001,1.80419635619,14.225766836799998,2.6044094601300007,0.0070082771258665,0.0,0.0,0.0223960243899999,0.00481713337,0.1489578707799999,47.31932884,25.0125512,22.30677765,1.049999952,2448.1744440350017,4.519999981,68.23692748410002,46389389141.74,21490715851.98,3.85074690228,25278723846.73,31187.32846279998,15.211404426140003,5813295378.16,24359327585.81,50240541868.05,39529469493.67,40661086401.73,26.412070500999985,3.9585178620500017,8493946698.955999,2.00998751743,1.6590370390299998,16.627414024129997,4.94017582614,4330823134.39,167259.0,31.899,6.93200016,85.26999664,44.536000000000016,21.9585,69.67250000000004,100.0,100.0,100.0,14537.7,8926.1,15.462819094660004,0.5248992357299996,0.2077953226899999,0.2029365543999999,192013.00188588,5.783517675900002,44274.99973289998,10961.6,11.7655,3392.897124086999,91.663886,286002.9016002999
40,227582000000.0,12169.23461,1.194987427,16.75884192,5.277289449,0.010705173,3.095828774,8792153717.0,3.106533946,0.0,0.128652564,44.86530276,17.1922339,27.67306886,1.110000014,2265.859863,4.269999981,28.52904474,84275554762.0,227212000000.0,3.990029478,295403000000.0,15795.70846,14.85647376,43886417479.0,283295000000.0,458498000000.0,86996723027.0,87580995686.0,27.86152277,5.125988299,82303677172.0,2.434889814,1.590199737,9.604213819,5.222619646,28371102329.0,18701450.0,34.0,7.210000038,72.88999939,100.0,100.0,100.0,100.0,100.0,100.0,5400.0,5120.0,9.618983051,0.33301706,0.184715761,0.181156881,86610.00061,4.631191732,11409.99985,6590.0,25.46,47322.53381,885.0,107690.0024
41,10350100000000.0,7378.394948,2.928119513,24.13224624,1.79,0.718382029,0.148521751,20496001653.0,0.86690378,0.0,0.468362745,42.59355639,16.36981631,26.22374008,10.82999992,784.1933594,2.099999905,19.11210354,2655590000000.0,7650170000000.0,6.749773833,13894800000000.0,9905.342004,16.53580834,2297620000000.0,13833800000000.0,21641100000000.0,2563100000000.0,2564110000000.0,39.68701182,5.792406827,5514440000000.0,2.0747904,3.499747636,27.84101115,6.82200663758,3868460000000.0,1402760000.0,64.0,4.309999943,54.29000092,75.6,59.0,87.4,100.0,100.0,100.0,329750.0,340010.0,21.03878559,0.778374266,0.494735963,0.483192443,10502929.69,7.487331894,1158959.961,544840.0,13.71,2005.261057,2812.9,12471089.84
42,274061000000.0,5561.638957,0.955340949,11.7155187,3.982117392,4.096093347,0.120699008,393478767.2,4.216792355,0.0,0.164254029,44.40485472,11.45215773,32.95269699,3.539999962,1133.58606,4.159999847,15.89971968,53136579845.0,279189000000.0,2.564324283,334198000000.0,6782.03792,15.42148086,51538314238.0,325925000000.0,728608000000.0,64280210784.0,68961912989.0,26.89546675,0.289157469,89884170640.0,3.240569329,4.630579673,11.15185297,1.475255846,37269293921.0,49276961.0,71.9,9.109999657,48.61000061,92.0,60.8,98.9,98.5,92.61667633,99.90000153,44050.0,19420.0,1.304584965,0.252321297,0.110551426,0.105192892,78589.99634,1.594862888,74120.00275,22610.0,30.72,43529.47009,2145.0,181520.0043
43,1079959821.0,1391.139683,0.859389529,7.429560114,2.534923329,0.0,0.0,0.0,1.46153813,1.46153813,1.152250038,75.9792265,7.506250864,68.47297564,3.99000001,154.0124207,0.860000014,12.90902299,153462152.2,1216258971.0,3.642451138,1188797575.0,1531.337972,10.22968894,121610294.0,1195077589.0,2632762418.0,355648701.9,357675076.0,8.876795865,2.581984596,105527134.0,2.7967776844500003,1.83566794,3.1149361585500013,0.7660017614200004,48128536.45269999,776313.0,219.6,8.043000221,41.54999924,7.3,2.5,16.0,81.85890961,76.00947571,96.20431519,250.0,50.0,0.833333333,0.279346745,0.117287341,0.114550712,300.0000119,0.386442082,259.9999905,50.0,55.01,1545.768266,1.2,620.0000048
44,36230926635.0,416.0297053,0.187936293,4.883986572,2.06,0.677565424,6.201056888,2844076259.0,16.12022825,9.241605936,1.217314786,97.53126505,5.978504208,91.55276084,14.67000008,36.98197174,2.150000095,32.55352826,15485130710.0,40058004544.0,5.8211211,47568210069.0,546.2125939,6.317593895,3005166335.0,45864379412.0,90121945557.0,17774432914.0,17774432932.0,43.25526011,12.1165112,20575752993.0,17.141495514200013,30.99861215,18.21351466,-0.846508347,8663842913.0,87087355.0,54.6,4.434000015,20.82999992,3.6,0.4,8.7,18.56829071,1.0,40.51482391,13240.0,13220.0,0.075955556,0.073206758,0.034177168,0.033379723,3119.999886,0.035826095,34250.0,14430.0,96.38,10334.45097,900.0,53900.00153
45,4712710102.0,866.137916,1.082910221,22.45171072,2.52,32.61453626,0.0,0.0,37.09593427,4.481398011,1.263027646,80.58370909,4.677598255,75.90611083,3.789999962,76.79745483,1.080000043,71.02956895,9709768354.0,7216445324.0,-4.805351558,13670036996.0,2512.383979,14.5945705,1995083186.0,12846704776.0,19823801668.0,6130615625.62,6699164764.0,52.10485927,-7.871054418,7122753540.0,1.152778964,23.81107853,7.55983831,-14.53203672,1033432694.0,5441062.0,54.3,20.6439991,21.35000038,31.05,3.3,44.2,47.41667557,13.02866936,64.41847992,1510.0,1910.0,0.020720721,0.672135955,0.315016382,0.307666203,6489.999771,1.192781808,8869.999886,2060.0,69.34,40800.85836,222.0,18020.00046
46,55689712655.0,11047.9372,0.548121581,5.679013461,6.970804775,0.0,0.0,0.0,0.0,0.0,0.120653702,45.20702239,13.89973302,31.30728937,1.74000001,1530.218872,4.099999905,33.73851078,21059634129.0,50621792562.0,2.615904404,62420165100.0,12383.14997,16.19573389,10109403835.0,59076173255.0,100873000000.0,20562073642.0,20727758885.0,19.55814326,2.644665509,12208225316.0,2.221114615,2.192478428,11.92433064,4.204605217,7443186873.0,5040734.0,58.3,9.010000229,74.87000275,95.3,86.3,98.1,99.69999695,98.9319458,99.90000153,2540.0,1590.0,2.132743363,0.133147158,0.080985711,0.078530092,8369.999886,1.66047244,4630.000114,1960.0,35.7,22417.37017,113.0,15760.00023
47,53506647160.0,2098.79471,0.695715536,2.959709724,3.186447849,0.800512711,0.365459387,203959797.1,1.165972099,0.0,1.215031573,82.30973977,4.351465369,77.95827441,11.60999966,160.8139954,1.659999967,22.64068269,13134192042.0,46161867975.0,6.89028432,58011466451.0,2275.49595,10.24097815,5940941603.0,55809155337.0,124295000000.0,13183079167.0,13590232363.0,21.0205173,10.65254386,12194310343.0,0.359409031,0.634843913,11.96062685,12.70738724,6938535034.0,25493988.0,50.1,2.835000038,27.75,28.4,1.4,55.9,67.14739227,40.26659012,93.20343781,3120.0,2900.0,1.512233212,0.180834002,0.080754177,0.078869965,10189.99958,0.399702062,7280.00021,3210.0,62.99,3014.043939,76.84,24090.00015
48,51808703413.0,12673.84863,1.058844029,14.9497315,3.7473352,0.406881957,3.39694e-05,20840.28233,0.602788823,0.195872896,0.108957913,53.57369341,31.68413096,21.88956245,1.279999971,1989.765747,4.71999979,49.39294496,30780122853.0,48422386954.0,2.800676199,62316840750.0,15244.43105,20.73685152,12922550739.0,62062560778.0,117695000000.0,31325388169.0,31327536936.0,19.85701853,1.819370722,12374266613.0,1.50012501,2.023499509,12.29857122,-0.057630398,7664081043.0,4087843.0,20.5,8.430000305,87.93000031,100.0,100.0,100.0,100.0,100.0,100.0,1320.0,1290.0,1.785145889,0.297033652,0.142425228,0.139028591,16430.00031,4.019234669,3670.000076,1740.0,32.83,9222.467693,37.7,22209.99908
49,86531262188.0,7638.541524,0.992465122,11.46279817,13.01,0.587110899,0.089322188,88049347.16,0.755043895,0.078610808,0.132982193,45.11252383,21.75033344,23.36219039,1.5,2519.294189,5.579999924,14.52273863,14530000000.0,86047000000.0,2.248480393,100050000000.0,8831.907222,30.04497751,30060000000.0,98575000000.0,221684659693.5,13620931758.94,12567000000.0,24.87756122,2.520576132,24890000000.0,1.837736503110002,1.031341929,12.8135932,-0.917566968,12820000000.0,11328244.0,44.99799999999999,1.700000048,72.70999908,93.5,86.5,96.4,99.52120972,97.91494751,100.0,7480.0,3180.0,18.25288562,0.292969503,0.2079584075899998,0.2034211597199999,26709.99908,2.357823427,11449.99981,3540.0,24.11,3365.040513,38.12,42279.99878
50,2612430532.563,13739.588684139995,3.438921052,12.339140554449996,4.85942456,0.0,0.0,0.0,0.0246548785799999,0.0082450486,0.2004061567,47.72756773,20.22566708,27.50190065,1.93510000461,1691.5646612760008,2.8656999919999997,45.88684098959999,1912978557.592,2629610879.99,-2.16688148,3020388827.0,18956.09797,18.074827126409996,881919041.1010005,3125260335.0,4084052649.0,2745157151.0,2229697744.43,18.19056187,-0.2039618640699999,549425698.3,2.583687566,2.584799315,8.860981308,-0.38474968904,267636089.4,159336.0,46.24099999999999,7.842779989649997,81.15819946270003,46.0515,22.226500000000005,70.24499999999996,100.0,100.0,100.0,17563.4,8751.9,16.23762642093,0.7776095153500003,0.2078105125499999,0.2033045642999999,175132.9012489431,5.544159895480001,55647.299825600014,11026.4,3.02,3379.803344472399,94.64383600000002,264524.700842
51,21562723348.0,24782.80273,1.151163607,12.36971041,5.437042742,0.0,0.003102989,763563.2293,0.003102989,0.0,0.082570838,42.07067457,19.27977956,22.79089502,0.670000017,2845.90625,2.170000076,74.96730233,19188986774.0,20299469769.0,5.647858201,25596474965.0,29418.93555,14.53373099,3720122815.0,24680551425.0,34125003752.0,18779375940.0,18828935994.0,12.16910929,14.85378141,3114863014.0,1.435491195,1.003907236,5.329803629,16.63250378,1364241852.0,1218831.0,22.2,8.369999886,86.72000122,100.0,100.0,100.0,100.0,100.0,100.0,180.0,230.0,26.53846154,0.303777868,0.206402162,0.203439123,7199.999809,5.907299543,740.0000095,360.0,12.11,639.9574674,0.78,8560.00042
52,185166000000.0,17419.30818,1.708577768,21.02976204,3.691702889,0.058400334,0.0,0.0,0.176198919,0.117798585,0.097270778,54.24439036,29.98782288,24.25656747,0.49000001,3198.919434,3.130000114,76.94357596,191590000000.0,166493000000.0,3.22008807,249001000000.0,23424.48046,19.40531101,48319329342.0,235331000000.0,413258000000.0,176775000000.0,176803000000.0,31.77085441,1.442648612,79109599285.0,2.149494949,2.567573971,22.6748511,1.886448809,56460501843.0,10629928.0,46.1,2.24000001,83.05999756,100.0,100.0,100.0,100.0,100.0,100.0,2920.0,3660.0,12.09885932,0.482085798,0.237650544,0.230751293,100900.0015,9.492068199,12409.99985,5140.0,14.72,1237.07329,13.15,121209.9991
53,306187000000.0,52848.81876,0.356355745,16.05264573,7.164920091,0.509684508,0.0,0.0,0.517703345,0.008018837,0.045537766,56.41430744,30.58680379,25.82750365,0.400000006,5799.371094,3.210000038,56.55980449,201829000000.0,254271000000.0,1.989537315,356841000000.0,61591.92887,24.27535142,86624459287.0,366755000000.0,342287000000.0,179939000000.0,179902000000.0,20.82449329,0.96605222,74310375155.0,0.813609467,0.747856838,13.08842059,2.994440019,46704879259.0,5793636.0,23.8,5.130000114,91.86000061,100.0,100.0,100.0,100.0,100.0,100.0,6040.0,4090.0,18.32461667,0.10109602,0.101788328,0.099478929,33130.00107,5.718343553,7949.999809,4880.0,34.67,1035.619083,6.0,46580.00183
54,2536692718.0,2399.449032,0.668778884,11.35203568,7.802882708,0.0,0.0,0.0,0.280816437,0.280816437,2.232943628,57.59378568,6.841443091,50.75234259,2.349999905,121.5772553,0.850000024,156.619875,4563067955.0,2458149180.0,4.774416888,2913466732.0,2755.838293,21.3501237,622028751.2,2771291986.0,4725369386.0,4188952354.0,4188947845.0,13.99160539,19.05798194,407640768.4,0.14797085,0.656016213,3.315832272,13.14971352,96605670.12,1057198.0,37.9,26.14900017,64.80000305,9.3,0.4,11.5,60.5641861,25.36614799,70.62119293,470.0,250.0,6.333333333,0.139391905,0.082442244,0.080518645,400.000006,0.378358648,649.9999762,260.0,27.84,283.7689818,0.3,1360.000014
55,469125014.9,6623.907698,1.277743115,14.96963894,5.0,0.0,0.0,0.0,0.034820722,0.034820722,0.3054416242,42.52394752,13.13088626,29.39306126,3.213600003940001,735.9143677,4.65019999341,29.19325981,161955555.6,638662963.0,3.547584418,554770370.4,7833.195013,27.39071221,151955555.6,555581629.6,860508248.3,420177115.4,431429629.6,16.15015889,38.5369088,89596296.3,0.989191119,2.724915826,2.474831095,-3.947368421,13729629.63,70823.0,32.6,14.937070047529998,68.34580001840003,89.1,81.7,96.3,100.0,99.99483871509996,99.99182067859998,30.0,10.0,10.0,0.316391479,0.202573138,0.197846562,170.0000018,2.400350194,39.99999911,20.0,8.3,2823.941375,0.2,230.0000042
56,76692163992.0,7123.862631,1.202247537,5.636314324,2.519252247,0.0,0.650187656,532265056.7,0.680477099,0.030289443,0.349462442,53.19888831,10.05152864,43.14735967,1.799999952,1040.134033,3.269999981,23.55143131,20149516088.0,67723440933.0,6.982527585,85555378043.0,7947.158207,10.85985699,9291191699.0,81863678043.0,184407000000.0,24114400000.0,24387162749.0,28.81128478,7.771952937,24649603609.0,3.56443426,4.121489687,14.13553432,6.209148881,12093709822.0,10765531.0,48.8,5.860000134,56.63000107,90.4,74.0,95.5,98.90000153,95.90138245,99.59999847,6290.0,3020.0,30.37021277,0.297787882,0.134466115,0.131328659,25309.99947,2.35102193,9140.000343,3410.0,15.95,2182.89279,23.5,39200.00076
57,82527788259.0,4850.104554,1.475030538,17.80277799,3.93,3.59932843,0.0,0.0,3.59932843,0.0,0.295317243,53.12248649,11.06284496,42.05964153,12.59000015,931.4721069,3.0,22.60468399,24314052000.0,80031510000.0,1.289291933,107562000000.0,6321.349401,14.71635784,15829210000.0,104605000000.0,196685000000.0,26296142737.0,25553987000.0,32.54262509,-1.005764851,35003501000.0,-0.224103246,1.818873571,13.94580231,0.586360985,15000385000.0,17015672.0,32.3,3.529999971,50.09000015,94.5,85.1,99.1,98.69999695,96.93596649,99.69999695,8050.0,4320.0,2.24136528,0.39472973,0.203214727,0.198473181,40139.99939,2.359001713,26549.99924,5140.0,16.33,25999.56088,442.4,72669.99817
